time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.020000000000002,6.105518916184205,0.7508944816705126,23.668270938885573,0.17441077879911226,5.892285971921146,0.0,5.850090432852825,1.5049774834001985,5.059985391082457,0.1173033932465878,-0.1652591353211912,0.0,450.2332958927053,451.6375530951741,451.94847752123593,451.7426283694527
4.080000000000001,6.4624680677984525,0.8439048519050402,23.96957231731275,0.18176086780242695,5.882197876441271,0.0,6.048671529000591,1.5957990539805045,4.982743311849942,0.131264206384594,-0.17460571301278427,0.0,441.5222988559429,440.7228877139188,441.91673868262,443.07986040034086
4.14,6.832550008403964,0.9429353515750486,24.268697559581767,0.18922919004557226,5.871222246831369,0.0,6.287773480825928,1.7056534199304052,4.986770798746789,0.10527727503982794,-0.2099338394540589,0.0,471.986602888479,469.219643708316,472.55214957517126,470.55689760144924
4.199999999999998,7.2175339479505025,1.0488335156602648,24.568833414683326,0.19543174806194763,5.858884352940134,0.0,6.5454954156745195,1.8245319034742675,5.01608508450744,0.09927656769988541,-0.19818995648134316,0.0,481.85514270645115,482.7043274254818,482.82479345470307,482.38009530245887
4.259999999999997,7.616454608875356,1.1612172565104508,24.866908384226413,0.2014909497357289,5.846891006172264,0.0,6.752385031120542,1.9218682459364693,4.918991838916864,0.1042021247268071,-0.20351798563035844,0.0,442.5354896476001,442.0571779867329,443.78497498604503,444.19802360110094
4.319999999999996,8.028258632921585,1.279653986709263,25.159762984845806,0.20833435333318562,5.834758726888197,0.0,6.974890225451805,2.026307702247452,4.841837585948044,0.12873540558039534,-0.1997035886743604,0.0,450.9216259355006,451.1903174324975,452.1093481482962,454.0932749128022
4.379999999999995,8.453882690791481,1.4045836612254639,25.448548930371544,0.2163045783677653,5.822683430075884,0.0,7.212964935044217,2.1383652094087973,4.783141518503838,0.1399788439953615,-0.20454772001265245,0.0,461.5549602343647,461.134272512344,460.0638341120397,460.96893178225037
4.439999999999993,8.892619288976565,1.5357687002201095,25.731119983800202,0.22503489053392656,5.810833274305846,0.0,7.4120725039634445,2.2348891238223656,4.635303548263545,0.15473225011601557,-0.18622924492219337,0.0,430.64438271223895,432.1518468831465,431.39861351991476,432.6632739420493
4.499999999999992,9.345491830113577,1.6737524632038683,26.008684927571803,0.23442404942444295,5.7996044039457715,0.0,7.683815262390322,2.364974325408732,4.615209882928855,0.15977700465083602,-0.18904830113636725,0.0,478.28647814825644,478.04034415129195,479.16722808794066,479.57189015967697
4.559999999999991,9.812293536269566,1.8185587180620593,26.280287466836825,0.24446142522942438,5.788819093634224,0.0,7.876637511182331,2.4623854001913,4.437776405742024,0.17916449286643846,-0.16572556798849175,0.0,424.9328178800888,426.894856524469,424.72852694583105,426.4163757678405
4.6199999999999894,10.29225959285687,1.969999655909978,26.543886233161036,0.256095053885117,5.778594217893726,0.0,8.122312594460768,2.5861830150938805,4.347660109539245,0.21349446893641516,-0.1819784513297112,0.0,460.6293201596741,459.31474063750966,457.5449444285956,460.304951360764
4.679999999999988,10.788308369241935,2.129593590359525,26.804134043420596,0.26833361745131246,5.7673787099545955,0.0,8.412568701400303,2.7341799268126237,4.325299167614401,0.16689526003135075,-0.1993008527498639,0.0,487.33404571905265,486.00616529940766,487.7644579047027,484.30572636148554
4.739999999999987,11.297586899414211,2.296205215944059,27.055586150086327,0.2782321777231811,5.755582733951385,0.0,8.563932976976016,2.8200149536866377,4.0565604811940075,0.16083725555115852,-0.1916884675710439,0.0,397.932591560342,398.58639305927824,396.74291850607784,396.2156432077358
4.799999999999986,11.817287372908433,2.468642847885557,27.29296122147628,0.2880073598094892,5.744606463044224,0.0,8.759712259543582,2.928293174536994,3.8554652364000113,0.16678444980699084,-0.1695454841385754,0.0,424.458585142556,426.320824121694,424.45642017702,424.99328226589216
4.859999999999984,12.349222540418102,2.6478643266113253,27.518872892277876,0.2980183139893757,5.7340677601477825,0.0,8.971601128517598,3.0461294932531833,3.674271290458307,0.16697831580014344,-0.1920377061095154,0.0,434.5918265621001,432.67056063509733,434.8403467828863,434.88387438723123
4.919999999999983,12.893951559633429,2.8342510342945664,27.733848650814643,0.3079641615577202,5.722407532017922,0.0,9.186204092573352,3.167073871570802,3.490806023048353,0.16322161261657603,-0.19937680621509365,0.0,434.86831646528066,434.2149993512332,436.09782450533277,435.8106225679517
4.979999999999982,13.452940268577166,3.028605985470396,27.939692408335954,0.3178181083590692,5.710053961736254,0.0,9.44670554681875,3.3115955190801523,3.3692073248653807,0.1661785528519944,-0.22391309479760546,0.0,463.39611854055767,461.42198262590045,460.5881503623606,460.8466939805774
5.0399999999999805,14.027967897508029,3.2318631748149222,28.13854588302588,0.32798299261128516,5.6965066198308065,0.0,9.720812514010841,3.46372593264084,3.2574910466418068,0.1752003364376301,-0.22982455514259978,0.0,470.2417482193092,469.7358046105546,468.0590794490178,468.78672236544946
